;appid;name;Year;english;platforms_windows;platforms_mac;platforms_linux;genres_Action;genres_Free to Play;genres_Strategy;genres_Adventure;genres_Indie;genres_RPG;genres_Casual;genres_Simulation;genres_Racing;genres_Violent;genres_Massively Multiplayer;genres_Nudity;genres_Sports;genres_Early Access;genres_Gore;genres_Sexual Content;categories_Multi-player;categories_Online Multi-Player;categories_Local Multi-Player;categories_Valve Anti-Cheat enabled;categories_Single-player;categories_Steam Cloud;categories_Steam Achievements;categories_Steam Trading Cards;categories_Captions available;categories_Partial Controller Support;categories_Includes Source SDK;categories_Cross-Platform Multiplayer;categories_Stats;categories_Commentary available;categories_Includes level editor;categories_Steam Workshop;categories_In-App Purchases;categories_Co-op;categories_Full controller support;categories_Steam Leaderboards;categories_SteamVR Collectibles;categories_Online Co-op;categories_Shared/Split Screen;categories_Local Co-op;categories_MMO;categories_VR Support;categories_Mods;categories_Mods (require HL2);categories_Steam Turn Notifications;achievements;%_ratings;QTD_ratings;owners_mean;average_playtime_>0;price;log_price;log_log_price
8050;440690;Mesel;2016;1;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0.7313432835820896;67;10000.0;0;3.99;1.6074359097634274;0.958367328401236
8051;440720;Pandora`s room;2016;1;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0.5;16;10000.0;0;5.99;1.944480556245719;1.0799324199660887
8056;440770;Drawn Story;2016;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4375;16;10000.0;0;3.99;1.6074359097634274;0.958367328401236
8057;440790;Spellbind : Luppe's tale;2016;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0.5;16;10000.0;0;1.99;1.095273387402595;0.739684040040582
8058;440800;Trial by Viking;2016;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0.8620689655172413;29;10000.0;0;7.19;2.1029138978649784;1.1323416370519261
8059;440810;1943 Megami Strike;2016;1;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.4444444444444444;81;10000.0;0;5.99;1.944480556245719;1.0799324199660887
8060;440870;Mysteries of the Past: Shadow of the Daemon Collector's Edition;2016;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7333333333333333;15;10000.0;0;6.99;2.0781907597781832;1.1243420087328786
8065;441050;Polandball: Can into Space!;2016;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0.9565217391304348;437;10000.0;0;1.99;1.095273387402595;0.739684040040582
8066;441060;Silver Creek Falls - Chapter 3;2016;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0.8;25;10000.0;0;3.99;1.6074359097634274;0.958367328401236
8067;441230;Babel: Tower to the Gods;2016;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;10;0.9;30;10000.0;0;6.99;2.0781907597781832;1.1243420087328786
8068;441250;Talewind;2016;1;1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;19;0.5737704918032787;61;10000.0;0;5.99;1.944480556245719;1.0799324199660887
8069;441280;Pharaoh Rebirth+;2016;1;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0.9427083333333334;192;10000.0;1;6.99;2.0781907597781832;1.1243420087328786
8070;441350;Assault Suit Leynos;2016;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0.7027027027027027;74;10000.0;0;19.99;3.0440461338325417;1.3972457090636148
8072;441510;The Incredible Baron;2016;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0.9024390243902439;41;10000.0;0;3.99;1.6074359097634274;0.958367328401236
8074;441640;VALENS;2016;1;1;1;1;1;0;0;1;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.3157894736842105;19;10000.0;0;5.59;1.8855533485144158;1.0597166834798373
8076;441680;Obscuritas;2016;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0.6838709677419355;155;10000.0;0;10.99;2.4840729690394228;1.248202002812099
8085;442140;Dyadic;2016;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;6;0.6875;16;10000.0;0;6.99;2.0781907597781832;1.1243420087328786
8086;442190;Mind Dead;2016;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0.38461538461538464;26;10000.0;0;3.99;1.6074359097634274;0.958367328401236
8088;442220;Iron Madness;2016;1;1;1;0;1;1;0;0;1;0;1;1;1;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0.5308641975308642;81;10000.0;0;0.0;0.0;0.0
8089;442260;Sprinter;2016;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0.7727272727272727;44;10000.0;0;2.79;1.332366019094335;0.8468832111868198
8090;442290;Pointless;2016;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0.5472972972972973;148;10000.0;0;0.0;0.0;0.0
8092;442660;The SoulKeeper VR;2017;1;1;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6133333333333333;75;10000.0;0;15.49;2.8027541365715076;1.3357255769933607
8093;442760;Endless Burst;2016;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0.25;4;10000.0;0;3.99;1.6074359097634274;0.958367328401236
8094;442770;The Minims;2016;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0.7368421052631579;19;10000.0;0;6.99;2.0781907597781832;1.1243420087328786
8097;442860;Vega Tank;2016;1;1;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1.0;2;10000.0;0;3.99;1.6074359097634274;0.958367328401236
8098;442890;Magic Potion Explorer;2016;1;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0.5342465753424658;73;10000.0;0;6.99;2.0781907597781832;1.1243420087328786
8099;443020;Victory and Glory: Napoleon;2016;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7848101265822784;79;10000.0;0;22.99;3.177637076851603;1.4297457940793188
8100;443070;Insane Insects: The Inception;2016;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.16666666666666666;6;10000.0;0;6.99;2.0781907597781832;1.1243420087328786
8102;443250;Legacy of the Elder Star;2016;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;17;0.868421052631579;38;10000.0;0;0.0;0.0;0.0
8103;443260;Hero Generations: ReGen;2016;1;1;1;1;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;15;0.6229508196721312;61;10000.0;0;10.99;2.4840729690394228;1.248202002812099
8104;443330;Malus Code;2016;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.75;92;10000.0;0;9.99;2.39698576841553;1.2228884997129532
8105;443360;Red Comrades 2: For the Great Justice. Reloaded;2016;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;32;0.8866666666666667;150;10000.0;0;3.99;1.6074359097634274;0.958367328401236
8106;443370;The Treasures of Montezuma 5;2016;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7073170731707317;82;10000.0;0;4.99;1.7900914121273581;1.0260743594998938
8107;443380;Tokyo Babel;2016;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8928571428571429;56;10000.0;0;26.99;3.331847303527362;1.4659940800242794
8109;443450;LASTFIGHT;2016;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;44;0.7910447761194029;67;10000.0;0;10.99;2.4840729690394228;1.248202002812099
8110;443460;Star Sky 2 - ブルームーン 2;2016;1;1;1;1;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;29;0.8571428571428571;56;10000.0;1;2.89;1.358409157630355;0.8579873059897187
8114;443650;Wailing Heights;2016;1;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0.8703703703703703;54;10000.0;0;6.99;2.0781907597781832;1.1243420087328786
8116;443700;The Inner Sea;2016;1;1;1;0;0;0;1;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8;20;10000.0;0;9.99;2.39698576841553;1.2228884997129532
8117;443800;Ruckus Ridge VR Party;2016;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;0;0.6666666666666666;51;10000.0;0;6.99;2.0781907597781832;1.1243420087328786
8119;443830;The Daring Mermaid Expedition;2016;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0.55;20;10000.0;0;2.09;1.128171090909654;0.7552629681110614
8120;443850;Tross;2016;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;27;0.40476190476190477;42;10000.0;0;3.99;1.6074359097634274;0.958367328401236
8123;443890;BUCK: Saturday Morning Cartoon Apocalypse;2017;1;1;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8679245283018868;53;10000.0;0;6.99;2.0781907597781832;1.1243420087328786
8126;443980;Burokku Girls;2016;1;1;1;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6739130434782609;46;10000.0;0;5.99;1.944480556245719;1.0799324199660887
8127;444000;Super Night Riders;2016;1;1;1;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;20;0.8548387096774194;124;10000.0;0;6.39;2.0001277349601105;1.0986548660817157
8128;444020;Coffee Pot Terrarium;2016;1;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;44;0.5;6;10000.0;0;3.99;1.6074359097634274;0.958367328401236
8130;444130;Auralux: Constellations;2016;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;34;0.8181818181818182;77;10000.0;0;6.99;2.0781907597781832;1.1243420087328786
8133;444170;Unhack 2;2017;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0.9545454545454546;44;10000.0;0;4.99;1.7900914121273581;1.0260743594998938
8134;444180;Techwars Online;2016;1;1;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;48;0.672566371681416;113;10000.0;0;3.99;1.6074359097634274;0.958367328401236
8135;444190;Princess Edge - Dragonstone;2016;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.8461538461538461;26;10000.0;0;5.59;1.8855533485144158;1.0597166834798373
8137;444210;Strike Force: Desert Thunder;2016;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0.22727272727272727;22;10000.0;0;1.99;1.095273387402595;0.739684040040582
8141;444270;Hypersensitive Bob;2016;1;1;1;1;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;27;0.8269230769230769;52;10000.0;0;3.99;1.6074359097634274;0.958367328401236
8144;444320;Jumpix Jump;2016;1;1;1;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.46511627906976744;43;10000.0;0;2.79;1.332366019094335;0.8468832111868198
8145;444330;Battleships at Dawn!;2016;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;1.0;2;10000.0;0;4.99;1.7900914121273581;1.0260743594998938
8146;444350;HACK_IT;2016;1;1;1;1;1;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0.24475524475524477;143;10000.0;0;10.99;2.4840729690394228;1.248202002812099
8149;444430;Zeus vs Monsters - Math Game for kids;2016;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7941176470588235;34;10000.0;0;4.79;1.7561322915849038;1.01382835330015
8150;444440;Scapeland;2016;1;1;1;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;15;0.6060606060606061;66;10000.0;0;2.79;1.332366019094335;0.8468832111868198
8154;444530;Light Repair Team #4;2016;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.8863636363636364;44;10000.0;0;3.99;1.6074359097634274;0.958367328401236
8155;444550;Void 21;2016;1;1;1;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;11;0.8;30;10000.0;0;3.99;1.6074359097634274;0.958367328401236
8160;444650;Endciv;2016;1;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;66;10000.0;0;12.99;2.63834278867739;1.2915283001423463
8161;444670;Super Impossible Road;2016;1;1;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;15;0.8571428571428571;98;10000.0;0;9.99;2.39698576841553;1.2228884997129532
8163;444710;Battle Crust;2016;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8888888888888888;18;10000.0;0;5.59;1.8855533485144158;1.0597166834798373
8168;444830;Concrete and Steel;2016;1;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0.6956521739130435;23;10000.0;0;9.99;2.39698576841553;1.2228884997129532
8169;444870;Combat Racers;2016;1;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;42;0.8;10;10000.0;0;4.99;1.7900914121273581;1.0260743594998938
8173;444950;Let's Eat! Seaside Cafe;2016;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.25;4;10000.0;0;6.99;2.0781907597781832;1.1243420087328786
8175;444990;Ad Exitum;2016;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.25;4;10000.0;0;3.99;1.6074359097634274;0.958367328401236
8176;445000;Nova Nukers!;2018;1;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;62;0.9;20;10000.0;0;13.99;2.7073833121145063;1.3103263210658722
8177;445020;Frozen Synapse 2;2018;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7128205128205128;195;10000.0;0;23.79;3.210440346047099;1.4375672374851807
8178;445040;Sorcery! Part 3;2016;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9285714285714286;42;10000.0;0;6.99;2.0781907597781832;1.1243420087328786
8179;445050;Paintey;2016;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1.0;4;10000.0;0;6.99;2.0781907597781832;1.1243420087328786
8180;445070;Tatsu;2016;1;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;36;0.7391304347826086;23;10000.0;0;6.99;2.0781907597781832;1.1243420087328786
8183;445140;Smell Of Death;2016;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.7407407407407407;54;10000.0;0;9.99;2.39698576841553;1.2228884997129532
8186;445210;Tiny Knight;2016;1;1;1;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;16;0.8;15;10000.0;0;5.99;1.944480556245719;1.0799324199660887
8190;445350;Atomic Space Command;2016;1;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0.4375;16;10000.0;0;10.99;2.4840729690394228;1.248202002812099
8191;445420;Aselia the Eternal -The Spirit of Eternity Sword-;2016;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.82;50;10000.0;0;10.99;2.4840729690394228;1.248202002812099
8192;445430;Seinarukana -The Spirit of Eternity Sword 2-;2017;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8947368421052632;19;10000.0;0;22.99;3.177637076851603;1.4297457940793188
8193;445550;Watson's Watch;2016;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;7;0.8181818181818182;11;10000.0;0;5.59;1.8855533485144158;1.0597166834798373
8194;445600;Void Raiders;2016;1;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0.7536231884057971;69;10000.0;0;3.99;1.6074359097634274;0.958367328401236
8195;445670;The Stargazers;2016;1;1;1;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;10;10000.0;0;9.99;2.39698576841553;1.2228884997129532
8197;445750;Settled;2016;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8878504672897196;107;10000.0;0;0.79;0.5822156198526637;0.45882615579297503
8199;445800;Love Language Japanese;2019;1;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0.9183673469387755;49;10000.0;0;15.49;2.8027541365715076;1.3357255769933607
8200;445840;Undead vs Plants;2016;1;1;1;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.35714285714285715;42;10000.0;0;4.99;1.7900914121273581;1.0260743594998938
8201;445860;Toy Plane Heroes;2017;1;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0.7959183673469388;49;10000.0;0;6.99;2.0781907597781832;1.1243420087328786
8202;445870;Phantom Trigger;2017;1;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;16;0.6923076923076923;65;10000.0;0;10.99;2.4840729690394228;1.248202002812099
8203;445950;Asher;2018;1;1;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.9090909090909091;11;10000.0;0;4.79;1.7561322915849038;1.01382835330015
8205;446000;Stellar Monarch;2016;1;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8;130;10000.0;0;14.99;2.771963526845863;1.3275956952774475
